EventSensor_ns,RowType,Source_Index,Source_SensorTimestamp_ns,Sink_Index,Sink_SensorTimestamp_ns,Sink_SensorTimestamp_Corrected_ns,TimeDifference_ns,TimeDifference_ms
7629788212000,MATCHED,10124,7629788212000,11638,9218004564000,7629788185000,27000,0.027000
7629821530000,MATCHED,10125,7629821530000,11639,9218037883000,7629821504000,26000,0.026000
7629854848000,MATCHED,10126,7629854848000,11640,9218071201000,7629854822000,26000,0.026000
7629888167000,MATCHED,10127,7629888167000,11641,9218104520000,7629888141000,26000,0.026000
7629921485000,MATCHED,10128,7629921485000,11642,9218137840000,7629921461000,24000,0.024000
7629954803000,MATCHED,10129,7629954803000,11643,9218171157000,7629954778000,25000,0.025000
7629988123000,MATCHED,10130,7629988123000,11644,9218204475000,7629988096000,27000,0.027000
7630021440000,MATCHED,10131,7630021440000,11645,9218237794000,7630021415000,25000,0.025000
7630054760000,MATCHED,10132,7630054760000,11646,9218271113000,7630054734000,26000,0.026000
7630088078000,MATCHED,10133,7630088078000,11647,9218304431000,7630088052000,26000,0.026000
7630121398000,MATCHED,10134,7630121398000,11648,9218337748000,7630121369000,29000,0.029000
7630154716000,MATCHED,10135,7630154716000,11649,9218371068000,7630154689000,27000,0.027000
7630188046000,MATCHED,10136,7630188046000,11650,9218404387000,7630188008000,38000,0.038000
7630221353000,MATCHED,10137,7630221353000,11651,9218437706000,7630221327000,26000,0.026000
7630254671000,MATCHED,10138,7630254671000,11652,9218471024000,7630254645000,26000,0.026000
7630287989000,MATCHED,10139,7630287989000,11653,9218504342000,7630287963000,26000,0.026000
7630321309000,MATCHED,10140,7630321309000,11654,9218537663000,7630321284000,25000,0.025000
7630354624000,MATCHED,10141,7630354624000,11655,9218570979000,7630354600000,24000,0.024000
7630387945000,MATCHED,10142,7630387945000,11656,9218604297000,7630387918000,27000,0.027000
7630421262000,MATCHED,10143,7630421262000,11657,9218637615000,7630421236000,26000,0.026000
7630454580000,MATCHED,10144,7630454580000,11658,9218670935000,7630454556000,24000,0.024000
7630487899000,MATCHED,10145,7630487899000,11659,9218704252000,7630487873000,26000,0.026000
7630521217000,MATCHED,10146,7630521217000,11660,9218737572000,7630521193000,24000,0.024000
7630554536000,MATCHED,10147,7630554536000,11661,9218770890000,7630554511000,25000,0.025000
7630587857000,MATCHED,10148,7630587857000,11662,9218804208000,7630587829000,28000,0.028000
7630621177000,MATCHED,10149,7630621177000,11663,9218837531000,7630621152000,25000,0.025000
7630654497000,MATCHED,10150,7630654497000,11664,9218870850000,7630654471000,26000,0.026000
7630687813000,MATCHED,10151,7630687813000,11665,9218904169000,7630687790000,23000,0.023000
7630721130000,MATCHED,10152,7630721130000,11666,9218937506000,7630721127000,3000,0.003000
7630754451000,MATCHED,10153,7630754451000,11667,9218970801000,7630754422000,29000,0.029000
7630787769000,MATCHED,10154,7630787769000,11668,9219004139000,7630787760000,9000,0.009000
7630821087000,MATCHED,10155,7630821087000,11669,9219037444000,7630821065000,22000,0.022000
7630854410000,MATCHED,10156,7630854410000,11670,9219070757000,7630854378000,32000,0.032000
7630887730000,MATCHED,10157,7630887730000,11671,9219104074000,7630887695000,35000,0.035000
7630921042000,MATCHED,10158,7630921042000,11672,9219137392000,7630921013000,29000,0.029000
7630954358000,MATCHED,10159,7630954358000,11673,9219170710000,7630954331000,27000,0.027000
7630987674000,MATCHED,10160,7630987674000,11674,9219204029000,7630987650000,24000,0.024000
7631020996000,MATCHED,10161,7631020996000,11675,9219237349000,7631020970000,26000,0.026000
7631054314000,MATCHED,10162,7631054314000,11676,9219270666000,7631054287000,27000,0.027000
7631087630000,MATCHED,10163,7631087630000,11677,9219303985000,7631087606000,24000,0.024000
7631120950000,MATCHED,10164,7631120950000,11678,9219337304000,7631120925000,25000,0.025000
7631154268000,MATCHED,10165,7631154268000,11679,9219370627000,7631154248000,20000,0.020000
7631187585000,MATCHED,10166,7631187585000,11680,9219403943000,7631187564000,21000,0.021000
7631220904000,MATCHED,10167,7631220904000,11681,9219437263000,7631220884000,20000,0.020000
7631254230000,MATCHED,10168,7631254230000,11682,9219470587000,7631254208000,22000,0.022000
7631287541000,MATCHED,10169,7631287541000,11683,9219503895000,7631287516000,25000,0.025000
7631320863000,MATCHED,10170,7631320863000,11684,9219537217000,7631320838000,25000,0.025000
7631354202000,MATCHED,10171,7631354202000,11685,9219570534000,7631354155000,47000,0.047000
7631387501000,MATCHED,10172,7631387501000,11686,9219603857000,7631387478000,23000,0.023000
7631420822000,MATCHED,10173,7631420822000,11687,9219637173000,7631420794000,28000,0.028000
7631454150000,MATCHED,10174,7631454150000,11688,9219670489000,7631454110000,40000,0.040000
7631487454000,MATCHED,10175,7631487454000,11689,9219703807000,7631487428000,26000,0.026000
7631520775000,MATCHED,10176,7631520775000,11690,9219737125000,7631520746000,29000,0.029000
7631554098000,MATCHED,10177,7631554098000,11691,9219770443000,7631554064000,34000,0.034000
7631587408000,MATCHED,10178,7631587408000,11692,9219803762000,7631587383000,25000,0.025000
7631620726000,MATCHED,10179,7631620726000,11693,9219837080000,7631620701000,25000,0.025000
7631654044000,MATCHED,10180,7631654044000,11694,9219870399000,7631654020000,24000,0.024000
7631687362000,MATCHED,10181,7631687362000,11695,9219903717000,7631687338000,24000,0.024000
7631720683000,MATCHED,10182,7631720683000,11696,9219937035000,7631720656000,27000,0.027000
7631753999000,MATCHED,10183,7631753999000,11697,9219970354000,7631753975000,24000,0.024000
7631787318000,MATCHED,10184,7631787318000,11698,9220003673000,7631787294000,24000,0.024000
7631820637000,MATCHED,10185,7631820637000,11699,9220036991000,7631820612000,25000,0.025000
7631853954000,MATCHED,10186,7631853954000,11700,9220070309000,7631853930000,24000,0.024000
7631887284000,MATCHED,10187,7631887284000,11701,9220103628000,7631887249000,35000,0.035000
7631920597000,MATCHED,10188,7631920597000,11702,9220136948000,7631920569000,28000,0.028000
7631953916000,MATCHED,10189,7631953916000,11703,9220170265000,7631953886000,30000,0.030000
7631987237000,MATCHED,10190,7631987237000,11704,9220203584000,7631987205000,32000,0.032000
7632020549000,MATCHED,10191,7632020549000,11705,9220236902000,7632020523000,26000,0.026000
7632053867000,MATCHED,10192,7632053867000,11706,9220270220000,7632053841000,26000,0.026000
7632087185000,MATCHED,10193,7632087185000,11707,9220303539000,7632087160000,25000,0.025000
7632120507000,MATCHED,10194,7632120507000,11708,9220336857000,7632120478000,29000,0.029000
7632153824000,MATCHED,10195,7632153824000,11709,9220370175000,7632153796000,28000,0.028000
7632187143000,MATCHED,10196,7632187143000,11710,9220403494000,7632187115000,28000,0.028000
7632220458000,MATCHED,10197,7632220458000,11711,9220436813000,7632220434000,24000,0.024000
7632253778000,MATCHED,10198,7632253778000,11712,9220470131000,7632253752000,26000,0.026000
7632287102000,MATCHED,10199,7632287102000,11713,9220503450000,7632287071000,31000,0.031000
7632320416000,MATCHED,10200,7632320416000,11714,9220536768000,7632320389000,27000,0.027000
7632353732000,MATCHED,10201,7632353732000,11715,9220570087000,7632353708000,24000,0.024000
7632387055000,MATCHED,10202,7632387055000,11716,9220603406000,7632387027000,28000,0.028000
7632420371000,MATCHED,10203,7632420371000,11717,9220636724000,7632420345000,26000,0.026000
7632453689000,MATCHED,10204,7632453689000,11718,9220670042000,7632453663000,26000,0.026000
7632487008000,MATCHED,10205,7632487008000,11719,9220703360000,7632486981000,27000,0.027000
7632520324000,MATCHED,10206,7632520324000,11720,9220736679000,7632520300000,24000,0.024000
7632553643000,MATCHED,10207,7632553643000,11721,9220769998000,7632553619000,24000,0.024000
7632586964000,MATCHED,10208,7632586964000,11722,9220803316000,7632586937000,27000,0.027000
7632620282000,MATCHED,10209,7632620282000,11723,9220836634000,7632620255000,27000,0.027000
7632653600000,MATCHED,10210,7632653600000,11724,9220869953000,7632653574000,26000,0.026000
7632686919000,MATCHED,10211,7632686919000,11725,9220903272000,7632686893000,26000,0.026000
7632720236000,MATCHED,10212,7632720236000,11726,9220936591000,7632720212000,24000,0.024000
7632753557000,MATCHED,10213,7632753557000,11727,9220969909000,7632753530000,27000,0.027000
7632786874000,MATCHED,10214,7632786874000,11728,9221003227000,7632786848000,26000,0.026000
7632820192000,MATCHED,10215,7632820192000,11729,9221036545000,7632820166000,26000,0.026000
7632853509000,MATCHED,10216,7632853509000,11730,9221069864000,7632853485000,24000,0.024000
7632886830000,MATCHED,10217,7632886830000,11731,9221103183000,7632886804000,26000,0.026000
7632920149000,MATCHED,10218,7632920149000,11732,9221136500000,7632920121000,28000,0.028000
7632953465000,MATCHED,10219,7632953465000,11733,9221169819000,7632953440000,25000,0.025000
7632986783000,MATCHED,10220,7632986783000,11734,9221203138000,7632986759000,24000,0.024000
7633020102000,MATCHED,10221,7633020102000,11735,9221236456000,7633020077000,25000,0.025000
7633053421000,MATCHED,10222,7633053421000,11736,9221269776000,7633053397000,24000,0.024000
7633086740000,MATCHED,10223,7633086740000,11737,9221303093000,7633086714000,26000,0.026000
7633120058000,MATCHED,10224,7633120058000,11738,9221336413000,7633120034000,24000,0.024000
7633153380000,MATCHED,10225,7633153380000,11739,9221369732000,7633153353000,27000,0.027000
7633186698000,MATCHED,10226,7633186698000,11740,9221403051000,7633186672000,26000,0.026000
7633220013000,MATCHED,10227,7633220013000,11741,9221436370000,7633219991000,22000,0.022000
7633253330000,MATCHED,10228,7633253330000,11742,9221469688000,7633253309000,21000,0.021000
7633286649000,MATCHED,10229,7633286649000,11743,9221503006000,7633286627000,22000,0.022000
7633319968000,MATCHED,10230,7633319968000,11744,9221536325000,7633319946000,22000,0.022000
7633353288000,MATCHED,10231,7633353288000,11745,9221569643000,7633353264000,24000,0.024000
7633386605000,MATCHED,10232,7633386605000,11746,9221602961000,7633386582000,23000,0.023000
7633419926000,MATCHED,10233,7633419926000,11747,9221636280000,7633419901000,25000,0.025000
7633453243000,MATCHED,10234,7633453243000,11748,9221669600000,7633453221000,22000,0.022000
7633486561000,MATCHED,10235,7633486561000,11749,9221702916000,7633486537000,24000,0.024000
7633519882000,MATCHED,10236,7633519882000,11750,9221736235000,7633519856000,26000,0.026000
7633553198000,MATCHED,10237,7633553198000,11751,9221769554000,7633553175000,23000,0.023000
7633586518000,MATCHED,10238,7633586518000,11752,9221802871000,7633586492000,26000,0.026000
7650512307000,MATCHED,10239,7650512307000,12260,9238728660000,7650512281000,26000,0.026000
7650545632000,MATCHED,10240,7650545632000,12261,9238761978000,7650545599000,33000,0.033000
7650578946000,MATCHED,10241,7650578946000,12262,9238795297000,7650578918000,28000,0.028000
7650612272000,MATCHED,10242,7650612272000,12263,9238828615000,7650612236000,36000,0.036000
7650645591000,MATCHED,10243,7650645591000,12264,9238861933000,7650645554000,37000,0.037000
7650678902000,MATCHED,10244,7650678902000,12265,9238895252000,7650678873000,29000,0.029000
7650712226000,MATCHED,10245,7650712226000,12266,9238928570000,7650712191000,35000,0.035000
7650745536000,MATCHED,10246,7650745536000,12267,9238961890000,7650745511000,25000,0.025000
7650778865000,MATCHED,10247,7650778865000,12268,9238995207000,7650778828000,37000,0.037000
7650812176000,MATCHED,10248,7650812176000,12269,9239028526000,7650812147000,29000,0.029000
7650845497000,MATCHED,10249,7650845497000,12270,9239061844000,7650845465000,32000,0.032000
7650878814000,MATCHED,10250,7650878814000,12271,9239095162000,7650878783000,31000,0.031000
7650912144000,MATCHED,10251,7650912144000,12272,9239128482000,7650912103000,41000,0.041000
7650945447000,MATCHED,10252,7650945447000,12273,9239161799000,7650945420000,27000,0.027000
7650978764000,MATCHED,10253,7650978764000,12274,9239195117000,7650978738000,26000,0.026000
7651012082000,MATCHED,10254,7651012082000,12275,9239228435000,7651012056000,26000,0.026000
7651045400000,MATCHED,10255,7651045400000,12276,9239261754000,7651045375000,25000,0.025000
7651078725000,MATCHED,10256,7651078725000,12277,9239295073000,7651078694000,31000,0.031000
7651112037000,MATCHED,10257,7651112037000,12278,9239328392000,7651112013000,24000,0.024000
7651145355000,MATCHED,10258,7651145355000,12279,9239361710000,7651145331000,24000,0.024000
7651178674000,MATCHED,10259,7651178674000,12280,9239395028000,7651178649000,25000,0.025000
7651211992000,MATCHED,10260,7651211992000,12281,9239428347000,7651211968000,24000,0.024000
7651245310000,MATCHED,10261,7651245310000,12282,9239461666000,7651245287000,23000,0.023000
7651278631000,MATCHED,10262,7651278631000,12283,9239494985000,7651278606000,25000,0.025000
7651311947000,MATCHED,10263,7651311947000,12284,9239528302000,7651311923000,24000,0.024000
7651345266000,MATCHED,10264,7651345266000,12285,9239561623000,7651345244000,22000,0.022000
7651378586000,MATCHED,10265,7651378586000,12286,9239594946000,7651378567000,19000,0.019000
7651411903000,MATCHED,10266,7651411903000,12287,9239628257000,7651411878000,25000,0.025000
7651445222000,MATCHED,10267,7651445222000,12288,9239661578000,7651445199000,23000,0.023000
7651478550000,MATCHED,10268,7651478550000,12289,9239694909000,7651478530000,20000,0.020000
7651511870000,MATCHED,10269,7651511870000,12290,9239728229000,7651511850000,20000,0.020000
7651545195000,MATCHED,10270,7651545195000,12291,9239761532000,7651545153000,42000,0.042000
7670903219000,MATCHED,10271,7670903219000,12872,9259119568000,7670903189000,30000,0.030000
7670936537000,MATCHED,10272,7670936537000,12873,9259152886000,7670936507000,30000,0.030000
7670969867000,MATCHED,10273,7670969867000,12874,9259186212000,7670969833000,34000,0.034000
7671003178000,MATCHED,10274,7671003178000,12875,9259219522000,7671003143000,35000,0.035000
7671036488000,MATCHED,10275,7671036488000,12876,9259252841000,7671036462000,26000,0.026000
7671069816000,MATCHED,10276,7671069816000,12877,9259286159000,7671069780000,36000,0.036000
7671103142000,MATCHED,10277,7671103142000,12878,9259319478000,7671103099000,43000,0.043000
7671136449000,MATCHED,10278,7671136449000,12879,9259352797000,7671136418000,31000,0.031000
7671169769000,MATCHED,10279,7671169769000,12880,9259386116000,7671169737000,32000,0.032000
7671203097000,MATCHED,10280,7671203097000,12881,9259419437000,7671203058000,39000,0.039000
7671236396000,MATCHED,10281,7671236396000,12882,9259452750000,7671236371000,25000,0.025000
7671269723000,MATCHED,10282,7671269723000,12883,9259486077000,7671269698000,25000,0.025000
7671303033000,MATCHED,10283,7671303033000,12884,9259519390000,7671303011000,22000,0.022000
7671336353000,MATCHED,10284,7671336353000,12885,9259552711000,7671336332000,21000,0.021000
7671369671000,MATCHED,10285,7671369671000,12886,9259586027000,7671369648000,23000,0.023000
7671402989000,MATCHED,10286,7671402989000,12887,9259619344000,7671402965000,24000,0.024000
7671436309000,MATCHED,10287,7671436309000,12888,9259652663000,7671436284000,25000,0.025000
7671469626000,MATCHED,10288,7671469626000,12889,9259685982000,7671469603000,23000,0.023000
7671502945000,MATCHED,10289,7671502945000,12890,9259719300000,7671502921000,24000,0.024000
7672502502000,MATCHED,10290,7672502502000,12920,9260718854000,7672502475000,27000,0.027000
7672535820000,MATCHED,10291,7672535820000,12921,9260752173000,7672535794000,26000,0.026000
7672569142000,MATCHED,10292,7672569142000,12922,9260785489000,7672569110000,32000,0.032000
7672602468000,MATCHED,10293,7672602468000,12923,9260818810000,7672602431000,37000,0.037000
7672635774000,MATCHED,10294,7672635774000,12924,9260852126000,7672635747000,27000,0.027000
7672669101000,MATCHED,10295,7672669101000,12925,9260885445000,7672669066000,35000,0.035000
7672702417000,MATCHED,10296,7672702417000,12926,9260918762000,7672702383000,34000,0.034000
7672735730000,MATCHED,10297,7672735730000,12927,9260952080000,7672735701000,29000,0.029000
7672769051000,MATCHED,10298,7672769051000,12928,9260985400000,7672769021000,30000,0.030000
7672802367000,MATCHED,10299,7672802367000,12929,9261018718000,7672802339000,28000,0.028000
7672835685000,MATCHED,10300,7672835685000,12930,9261052036000,7672835657000,28000,0.028000
